1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
7.35E-05,0.000111349,0.000182041,0.000191208,0.000211211,0.000213017,0.000271846,0.000290786,0.000308546,0.000342042,0.00034861,0.00035269,0.000366719,0.000384298,0.000388501,0.000418605,0.000434161,0.000450054,0.000451695,0.000459332,0.000482129,0.000495014,0.00049698,0.000515336,0.000515389,0.000523488,0.000535395,0.00054289,0.000547194,0.00055759,0.000584908,0.000587337,0.000592824,0.000601657,0.000611063,0.000617158,0.00061976,0.000625539,0.000626379,0.000627952,0.000630334,0.00063157,0.000640211,0.000642984,0.00064567,0.00065067,0.000652901,0.000675951,0.000676067,0.000677756,0.000686597,0.000691031,0.000692503,0.000696413,0.000697693,0.000704213,0.000707344,0.000734912,0.000749384,0.00075094,0.000754383,0.000755329,0.000773681,0.000794085,0.000796743,0.000799903,0.000804101,0.000813672,0.000827506,0.000828276,0.000834198,0.000834723,0.000836173,0.000836328,0.000836903,0.000852253,0.000857582,0.000857885,0.000858483,0.000869984,0.000870069,0.000876839,0.000877115,0.000877396,0.000883134,0.000885558,0.00088643,0.00088959,0.000895207,0.000896914,0.000910246,0.000916802,0.000918203,0.000920473,0.000930764,0.000931789,0.000942648,0.000946238,0.000948229,0.000953844,0.000957328,0.000961421,0.000962009,0.000962389,0.000965045,0.000969227,0.000988306,0.000991393,0.000992387,0.000997326,0.00100247,0.001003395,0.001007152,0.001008128,0.0010122,0.001019525,0.001023168,0.00102377,0.001023909,0.001029726,0.00103339,0.001042904,0.001043136,0.001047773,0.001072982,0.001079536,0.001080618,0.001084693,1
0.000144327,0.000145912,0.000155948,0.00021561,0.000220645,0.00022217,0.000242283,0.000269081,0.000300787,0.000334187,0.000334528,0.000353566,0.000376475,0.000381386,0.000397446,0.000404638,0.000420696,0.000433981,0.000442781,0.000443835,0.000465427,0.000466818,0.000478445,0.000484533,0.000493113,0.000495989,0.000496568,0.000499798,0.000502729,0.00051713,0.000517427,0.000519707,0.000529362,0.00053098,0.000545483,0.000562252,0.000563376,0.000565295,0.000580491,0.000581481,0.000590098,0.000592973,0.000608968,0.0006108,0.000620075,0.000623081,0.000635238,0.000637892,0.000639134,0.000658424,0.000658896,0.000662225,0.000679692,0.000682139,0.000692178,0.000692347,0.000693941,0.00069745,0.000731045,0.000738721,0.000740628,0.000746619,0.000759776,0.000763306,0.0007665,0.000773317,0.000787562,0.000796171,0.000796721,0.000822871,0.000829875,0.000830456,0.000830906,0.000833232,0.000835905,0.000843054,0.000847195,0.000851207,0.000852759,0.000852969,0.000867551,0.000883145,0.000900159,0.000901113,0.000902256,0.000911485,0.000925679,0.000925712,0.00092591,0.000931328,0.000932707,0.000937961,0.000940361,0.000951153,0.000953576,0.000957027,0.000960519,0.000965252,0.000969913,0.000971351,0.000975016,0.000984515,0.000984585,0.00098596,0.000987538,0.000992376,0.000996006,0.001001775,0.001004113,0.001007448,0.001007794,0.001013969,0.001016217,0.001022657,0.00102315,0.001029681,0.001033859,0.001035397,0.001037726,0.001043697,0.001044209,0.001048883,0.001049048,0.001050037,0.001054483,0.001058713,0.001065628,0.001070537,1
0.00010482,0.000144374,0.000150592,0.000153684,0.000154966,0.000218493,0.000235292,0.000249943,0.000277488,0.000301558,0.000326104,0.00034128,0.000356921,0.000386767,0.000386826,0.000391106,0.000397953,0.000403105,0.000404574,0.000424453,0.000425947,0.000453592,0.000457746,0.00045787,0.000460656,0.00046167,0.000473951,0.000478413,0.000496972,0.000518296,0.00052443,0.000529716,0.000535529,0.000542585,0.000545508,0.000548506,0.000550161,0.000567821,0.000574639,0.000584849,0.000591811,0.000599514,0.000608616,0.000613596,0.000615921,0.000628148,0.00063942,0.00064431,0.000649405,0.000654275,0.000655007,0.000661304,0.000664548,0.000676758,0.000678515,0.000679923,0.000691755,0.000722163,0.000725362,0.000731301,0.000738813,0.000740073,0.000740408,0.00074231,0.000744456,0.000747383,0.000748306,0.000755328,0.000755465,0.000756739,0.000756888,0.000758358,0.000761388,0.000762576,0.000764277,0.000764601,0.000770205,0.000772408,0.000773663,0.000775522,0.000780616,0.000796619,0.000801047,0.000804904,0.000814864,0.000825328,0.000826795,0.000833328,0.000839865,0.000853988,0.000855457,0.00085588,0.000855949,0.000860767,0.000861918,0.000869368,0.000888074,0.000890411,0.000890855,0.00090041,0.000904626,0.000908565,0.000912832,0.000927299,0.000937588,0.000939368,0.000940047,0.000949162,0.000957669,0.000960323,0.000960732,0.00096119,0.000962043,0.000963566,0.000967805,0.000970114,0.000975211,0.00097742,0.000988107,0.001008864,0.001025094,0.001031983,0.001032559,0.00104646,0.001050812,0.001051718,0.001055094,0.001055099,1
0.000102576,0.000202428,0.000205588,0.000244323,0.000263039,0.000275496,0.00028874,0.000297604,0.000303828,0.000307748,0.000316797,0.000316865,0.000324481,0.000335871,0.000341436,0.000343331,0.000359049,0.000362216,0.000372239,0.000380517,0.000385541,0.000391147,0.000393055,0.000397798,0.00039929,0.000405102,0.000407344,0.000436679,0.000449938,0.000452855,0.00046201,0.000477923,0.000494019,0.000494441,0.000494486,0.000512198,0.000526299,0.000538625,0.000539323,0.000545697,0.000549192,0.000549636,0.000557251,0.000568986,0.000580286,0.000581315,0.000582474,0.000585965,0.000592252,0.000599773,0.000609352,0.000615236,0.000619109,0.000632926,0.000637819,0.000646531,0.000652991,0.000659504,0.000660766,0.00066097,0.000663095,0.000665196,0.000665424,0.000666985,0.000667183,0.000671261,0.000674666,0.000675723,0.00067661,0.000680808,0.000696419,0.000703066,0.000705272,0.000712345,0.000732287,0.000748756,0.000759063,0.000772636,0.000776289,0.000776631,0.000780131,0.000801428,0.000811756,0.00081179,0.000821167,0.000823291,0.000825236,0.000842236,0.000846662,0.000849375,0.00085168,0.000853977,0.000854607,0.000860386,0.000864288,0.000864615,0.000877897,0.000881836,0.000882707,0.000884758,0.000884938,0.000886071,0.000889638,0.000902746,0.000904621,0.000904634,0.000906639,0.000910869,0.000914305,0.000918004,0.000925059,0.000926843,0.000935955,0.000938117,0.000946453,0.000947924,0.000951983,0.000952447,0.000954578,0.000957854,0.000963901,0.000975034,0.000977025,0.000983959,0.0009845,0.000988216,0.000991138,0.000995138,1
5.27E-05,8.84E-05,0.000125251,0.000168382,0.000175465,0.00017699,0.000203972,0.000222006,0.000225612,0.000238913,0.000271306,0.000288218,0.000298301,0.000307842,0.000324898,0.000348507,0.000351589,0.000383597,0.000395741,0.000404767,0.000426273,0.000435328,0.000448431,0.000453425,0.000455062,0.000456109,0.000462862,0.000465183,0.000466447,0.000475819,0.000481197,0.000487761,0.000496109,0.000502844,0.000503045,0.000503967,0.000520066,0.000524662,0.000548286,0.00055589,0.000566709,0.000567428,0.000568768,0.000577136,0.000587217,0.000590537,0.000622423,0.000628608,0.000633314,0.000638921,0.00065052,0.000653672,0.000658154,0.000659858,0.000667613,0.000670011,0.000677926,0.000679885,0.000683995,0.000686324,0.000686325,0.000691368,0.000701685,0.000703305,0.000720958,0.000738875,0.000753753,0.000761883,0.000764437,0.000782472,0.000784501,0.000796315,0.000798061,0.000806646,0.000807071,0.000808717,0.000809729,0.000810496,0.000824866,0.000830461,0.000837963,0.0008386,0.00083872,0.000839817,0.000843324,0.000850942,0.000851373,0.00085427,0.000856928,0.000867742,0.00088122,0.000887998,0.000889056,0.000902743,0.000911288,0.000912632,0.00091947,0.000920482,0.000921353,0.0009238,0.000931476,0.000943866,0.000943873,0.000946833,0.000949454,0.000950136,0.000952274,0.000957676,0.00095815,0.000959921,0.000966241,0.000973298,0.000974504,0.000980005,0.000993794,0.000994649,0.001003761,0.001007021,0.001007227,0.001011655,0.001015763,0.00101732,0.001021543,0.001022431,0.001030326,0.001030637,0.001036639,0.001043865,1
0.000188993,0.000198825,0.000223374,0.000239431,0.000240297,0.000242077,0.000264858,0.00026513,0.00036363,0.000364338,0.000383983,0.000429304,0.000451524,0.000452931,0.000454556,0.000455959,0.000463874,0.000474516,0.000477845,0.000486264,0.000520996,0.000531221,0.000533472,0.000536995,0.000538639,0.000556849,0.000559246,0.000574675,0.000584485,0.000590824,0.000597408,0.000597591,0.000599681,0.000605936,0.000611284,0.000612465,0.000618543,0.000621056,0.000622658,0.000641227,0.00064512,0.000648999,0.000651717,0.000657979,0.000664414,0.00066973,0.000687252,0.000695511,0.000704908,0.000707026,0.000713033,0.000716128,0.000720078,0.000720977,0.000720977,0.000724035,0.00072841,0.000730571,0.000738334,0.000740652,0.000744546,0.000746118,0.000763436,0.000764373,0.000765151,0.000769316,0.000780015,0.000780642,0.000792169,0.000792223,0.000793019,0.000801647,0.000801647,0.000805674,0.00080773,0.000810895,0.000834012,0.000837077,0.000857586,0.000866808,0.000872247,0.000873147,0.000874332,0.000879216,0.000879566,0.000882438,0.000886894,0.000887321,0.000891002,0.00089271,0.000892836,0.000898899,0.00090285,0.00090807,0.000920622,0.000929215,0.000932313,0.00093666,0.000944071,0.000944127,0.000956997,0.000963098,0.000964778,0.000990516,0.000990662,0.000994792,0.000995432,0.000996231,0.000998485,0.001003368,0.001008434,0.001009252,0.001015106,0.001025997,0.001026584,0.001029219,0.001038014,0.001038379,0.001039269,0.001044123,0.0010533,0.001056737,0.001057592,0.001064634,0.001070414,0.001077042,0.001084472,0.001086225,1
8.03E-05,0.00010678,0.000118171,0.000191325,0.00019964,0.000229335,0.000245528,0.000276692,0.000305408,0.000329861,0.000342882,0.000349624,0.000370019,0.00037731,0.000378119,0.000379852,0.000394575,0.000401911,0.00041123,0.000412723,0.00042359,0.000425246,0.00045964,0.000460799,0.000471242,0.000479211,0.000483536,0.000488442,0.000507871,0.000522205,0.000539249,0.00054598,0.000551761,0.000556344,0.00057007,0.000578363,0.000597065,0.000597926,0.000599796,0.000607008,0.000607524,0.000607799,0.000616966,0.000624839,0.000628239,0.000628405,0.000636135,0.00064465,0.000653461,0.000654674,0.000655036,0.000669766,0.000679023,0.000693596,0.000693849,0.000704504,0.000711493,0.000720002,0.000721756,0.000722668,0.000725813,0.000729489,0.000742399,0.000744508,0.000747528,0.00075856,0.000760197,0.000760622,0.000761462,0.000761857,0.000764747,0.000765976,0.00077026,0.000779504,0.000792178,0.000796645,0.000804305,0.000810889,0.000821253,0.000826664,0.000831266,0.000833469,0.000841422,0.000846511,0.000848384,0.000852821,0.000862306,0.000866437,0.000866964,0.000869849,0.000871967,0.000877807,0.000879,0.000880587,0.000880929,0.000882785,0.000883206,0.000883902,0.000903837,0.000905899,0.000911956,0.000921943,0.000929221,0.000931771,0.000935458,0.000941333,0.000941714,0.000946231,0.000947727,0.000960556,0.00096374,0.000967549,0.000988498,0.000988803,0.000990679,0.000995516,0.001001129,0.001001826,0.001009562,0.001010467,0.001019706,0.001025943,0.001031065,0.001037534,0.00104637,0.00104795,0.001050926,0.001053387,1
4.55E-05,7.16E-05,0.000115506,0.00012392,0.000135265,0.000149058,0.0001607,0.000164759,0.000189642,0.000252037,0.000281767,0.000283612,0.000288402,0.000292062,0.00030591,0.00032031,0.000329667,0.000341429,0.000345076,0.000349743,0.000356043,0.000359758,0.000377517,0.000382754,0.000393723,0.00042417,0.000425228,0.000449192,0.000457417,0.000476397,0.000487297,0.000488931,0.000489846,0.00050162,0.000501828,0.000510888,0.000516787,0.000525217,0.000528048,0.000541534,0.00055075,0.00055216,0.000559521,0.000563874,0.000569616,0.000571887,0.000572363,0.000573339,0.000584268,0.000602121,0.000612695,0.000615108,0.000615631,0.000618331,0.000621187,0.000631811,0.000640725,0.000647626,0.000656158,0.000667299,0.000670735,0.000671572,0.000684949,0.000686129,0.000686762,0.00068756,0.000688685,0.000689026,0.000690493,0.000692071,0.000692769,0.000695195,0.000698529,0.000708112,0.000709973,0.000710096,0.000714122,0.000720741,0.000734314,0.000736575,0.000737393,0.000739468,0.000747356,0.000755821,0.000762209,0.000764661,0.000766453,0.000772092,0.000781605,0.000787147,0.000794161,0.000796933,0.00080248,0.000804101,0.000818836,0.00083323,0.000840907,0.000845806,0.000864161,0.000867837,0.000869452,0.000871195,0.000875643,0.000876722,0.000881421,0.00089107,0.000891581,0.00089193,0.000894643,0.00089624,0.000899432,0.000901758,0.000908424,0.000910371,0.000916114,0.000916676,0.000919528,0.000919694,0.000922067,0.000923518,0.000930534,0.000932929,0.000939192,0.000945684,0.000950647,0.000953934,0.000955835,0.000972735,1
0.000162827,0.000175429,0.000197463,0.000201401,0.000212736,0.000249317,0.000285127,0.00029656,0.000318562,0.000327266,0.000330678,0.000334079,0.000336383,0.000337034,0.000340273,0.000359726,0.000359963,0.000365403,0.000374235,0.000380755,0.000391187,0.00040444,0.000426989,0.000428536,0.000449218,0.000460763,0.000463747,0.000475794,0.000478684,0.000489279,0.000495721,0.000502512,0.000516968,0.000517366,0.000523194,0.000525065,0.000528383,0.000534682,0.000535159,0.000540308,0.000544717,0.000547349,0.00055779,0.000558942,0.000567709,0.000580308,0.000580692,0.000584431,0.000584909,0.000601575,0.000615744,0.000617679,0.000639779,0.000642796,0.000644628,0.00066959,0.000672885,0.000674276,0.00068067,0.000682078,0.000682945,0.000688454,0.000696088,0.000700376,0.000706691,0.000708343,0.000717051,0.000742456,0.000745019,0.000745994,0.000748875,0.000763979,0.000771952,0.000772264,0.000789579,0.000792508,0.000795253,0.000798353,0.000804735,0.000806272,0.00081263,0.000815861,0.000821596,0.000848301,0.000853876,0.000856829,0.00087049,0.000875003,0.000879893,0.000886618,0.000891683,0.000903949,0.000904757,0.000907985,0.000909655,0.000912074,0.000917153,0.000917834,0.00092278,0.000924025,0.000924484,0.000926759,0.000929806,0.000934657,0.000935029,0.000935603,0.000947626,0.000956214,0.000957136,0.000957979,0.000961303,0.000964155,0.000977722,0.000979657,0.000982949,0.000988289,0.000989994,0.001002297,0.001016808,0.001024923,0.001026697,0.001041421,0.00104709,0.001048905,0.001051993,0.001053718,0.001058742,0.001059782,1
9.55E-05,0.000102948,0.000169106,0.000208873,0.000215111,0.000235235,0.000256598,0.000265993,0.00027378,0.000285557,0.000306946,0.00031911,0.000341807,0.00036047,0.000365104,0.000415057,0.000419512,0.000420954,0.00042701,0.000428281,0.00044305,0.000450038,0.000460148,0.000471627,0.000476896,0.000483295,0.00048726,0.00049877,0.000504631,0.00051345,0.000513712,0.000517222,0.000528003,0.000548636,0.00055959,0.000568017,0.000596243,0.000606027,0.000606256,0.000608437,0.000608899,0.000623686,0.000647406,0.000659746,0.000660237,0.000663343,0.000666653,0.000681022,0.000688392,0.000688396,0.000689119,0.000700329,0.00071076,0.000712181,0.000727599,0.000735392,0.000735552,0.000750227,0.000754059,0.000755982,0.000765826,0.000779446,0.000786384,0.000787202,0.000787283,0.000795115,0.00079586,0.000803086,0.000810084,0.000814467,0.000819649,0.000820192,0.000836202,0.000879965,0.000880157,0.000883581,0.000885699,0.000886949,0.00089042,0.00089999,0.000900875,0.000901342,0.000904654,0.000906699,0.00091154,0.000926309,0.000926657,0.000931681,0.000937803,0.000939215,0.000943564,0.00094567,0.000950813,0.000953911,0.000954228,0.000956876,0.000975251,0.000978646,0.000981858,0.000991087,0.000992595,0.000993721,0.000997302,0.00100074,0.001013677,0.001016904,0.001021701,0.001021797,0.001026257,0.001028831,0.001040374,0.001041323,0.001064785,0.001066389,0.001078574,0.001083608,0.001085634,0.001091088,0.001098048,0.001106757,0.001114319,0.001117306,0.001124433,0.001127841,0.001132098,0.001141467,0.001148624,0.001152769,1
8.59E-05,9.94E-05,0.000147515,0.000155122,0.000194643,0.00020706,0.000225012,0.000230259,0.0002419,0.000270553,0.000282807,0.000304902,0.00032711,0.000329631,0.000349168,0.000360818,0.000368656,0.000369576,0.000378381,0.000384239,0.00039314,0.00039318,0.000395504,0.000396017,0.000399319,0.000408255,0.000409755,0.000415896,0.000419189,0.000428529,0.000459627,0.00046556,0.000494679,0.000501078,0.00050886,0.000510393,0.000513166,0.000527328,0.000529877,0.000544736,0.000561316,0.000561947,0.000562521,0.000569315,0.000569748,0.000572219,0.000574235,0.000574533,0.000603097,0.000610281,0.000611105,0.000613562,0.000614599,0.000616115,0.000618747,0.000620445,0.000624174,0.000625922,0.000649733,0.000660776,0.000676135,0.000678629,0.000680426,0.000686033,0.000687163,0.000688299,0.00068863,0.000695735,0.000698599,0.000700601,0.000708119,0.000714269,0.000719009,0.000721882,0.000724963,0.000737994,0.000740856,0.000742405,0.000742586,0.000762435,0.000767586,0.000771759,0.000774951,0.000781201,0.000781318,0.000782707,0.000786824,0.000792964,0.000793569,0.000797767,0.000802433,0.000804269,0.000812909,0.000821318,0.00083117,0.000833194,0.000833983,0.000835372,0.000835383,0.000836351,0.000857041,0.000861905,0.000866274,0.000868965,0.000886525,0.000886778,0.000889555,0.000890817,0.000891349,0.000893829,0.000902657,0.00090788,0.00091057,0.000914743,0.000919061,0.00092321,0.000924257,0.000925165,0.00092722,0.000931064,0.000933682,0.000934228,0.000936307,0.000937193,0.000942214,0.000945869,0.000954364,0.000958108,1
8.80E-05,0.000144339,0.000166902,0.000187558,0.000188593,0.000202952,0.000211172,0.000215991,0.00021835,0.000227545,0.00022876,0.000253613,0.000262636,0.000299976,0.000304179,0.000344517,0.000371538,0.000404182,0.000414478,0.000419599,0.000422399,0.000422842,0.000424745,0.000430857,0.000431027,0.000432093,0.000437049,0.000440153,0.000447861,0.00045638,0.000474299,0.00048767,0.00048904,0.000491056,0.000497871,0.000501222,0.000502798,0.000504774,0.000505359,0.000512927,0.000517114,0.000520344,0.000528184,0.000542335,0.000550454,0.00056386,0.000569479,0.000570355,0.000584202,0.000589333,0.000605071,0.000625163,0.000625949,0.000626234,0.000643746,0.000647121,0.000653282,0.000661242,0.000665003,0.000665165,0.000666283,0.000675119,0.000687526,0.000693612,0.000700409,0.000702342,0.000705233,0.000716932,0.000718118,0.000722369,0.000722745,0.000722944,0.000738064,0.000740449,0.000746584,0.000751116,0.000755813,0.000760253,0.000760716,0.000768813,0.000775164,0.000776429,0.000779761,0.000781325,0.000782843,0.000793269,0.000808776,0.000809899,0.00081505,0.00081687,0.000821859,0.000822024,0.000839789,0.000843721,0.000844477,0.000844611,0.000846675,0.000847773,0.000847872,0.000849334,0.000853166,0.000855393,0.000858162,0.000858946,0.000861162,0.000861659,0.000869645,0.000871193,0.000877275,0.000887465,0.000894393,0.000895367,0.000902914,0.000906347,0.000906944,0.000908877,0.000911171,0.000912294,0.000937869,0.000941012,0.000948402,0.000954059,0.000955446,0.000955461,0.00095714,0.000959397,0.000961384,0.000971499,1
5.65E-05,0.00016755,0.000191203,0.000240466,0.000252705,0.000269793,0.000276018,0.000304807,0.000327294,0.000346121,0.000351878,0.000360533,0.00036118,0.0003821,0.000385037,0.000386828,0.000392976,0.000404282,0.000406344,0.000428269,0.000429087,0.000455709,0.00045861,0.000489723,0.000489832,0.000490192,0.000508468,0.000511231,0.000514723,0.000520104,0.00052982,0.00054744,0.000551106,0.000564085,0.000570649,0.00057951,0.000579955,0.000587499,0.000589707,0.000590068,0.000593531,0.000597614,0.000612298,0.000614714,0.00062172,0.000624541,0.00064251,0.000651943,0.000663032,0.000667263,0.000679778,0.000685534,0.000687906,0.000692029,0.000692079,0.00069827,0.000701635,0.000705733,0.000708514,0.00073115,0.000746172,0.000748558,0.000752872,0.000757513,0.000763637,0.000767924,0.000769427,0.000772001,0.000773137,0.000783511,0.000788449,0.000799234,0.000804906,0.000811913,0.000814163,0.000819685,0.000822216,0.000824943,0.000840167,0.000844006,0.000852555,0.000858777,0.000859732,0.000865363,0.000872964,0.000877931,0.000890094,0.000890472,0.000890853,0.000893768,0.000894308,0.000899318,0.000906906,0.000913609,0.000914753,0.000915308,0.000918936,0.00092511,0.000938858,0.000943773,0.000949551,0.000951832,0.000960808,0.000975845,0.000976548,0.000978466,0.000982309,0.0009836,0.000985451,0.000986664,0.000994553,0.00100131,0.001003789,0.00100444,0.001010413,0.001010567,0.001014076,0.001016183,0.00102233,0.001024504,0.001027552,0.001029202,0.001035869,0.001036885,0.001052675,0.001056182,0.001058029,0.001060358,1
3.47E-05,0.000105387,0.000125887,0.000128713,0.000157873,0.000168726,0.00021395,0.00026648,0.000274908,0.000286712,0.000305446,0.000335872,0.000348453,0.000349354,0.000364975,0.000383098,0.000424988,0.000436849,0.000451677,0.000458477,0.000479658,0.000485084,0.000508212,0.000508559,0.000521711,0.000524366,0.00052447,0.000528387,0.000536141,0.000536735,0.000540048,0.000545077,0.000560454,0.000567077,0.000575221,0.000577354,0.000580554,0.000593005,0.00061331,0.000621877,0.00063205,0.000635479,0.000640619,0.000658293,0.000665069,0.000665464,0.000670227,0.000670482,0.000679769,0.000684736,0.000685434,0.000698166,0.000699821,0.000701648,0.000702744,0.00070442,0.000706248,0.000707574,0.000707863,0.000708604,0.000709644,0.000712253,0.000714691,0.000717485,0.000724978,0.000726095,0.000726721,0.000731947,0.000734797,0.000743411,0.000744321,0.00074826,0.000750196,0.000753521,0.000758372,0.000759417,0.000764191,0.000766544,0.000775054,0.000786595,0.000790237,0.000790363,0.000802213,0.000806089,0.00080643,0.000815692,0.000829908,0.000830718,0.000839383,0.000845731,0.000851234,0.000853026,0.000860923,0.000861068,0.000863906,0.000868331,0.000874942,0.000877843,0.000880633,0.000881102,0.000885579,0.000888551,0.000895941,0.000905587,0.000906363,0.00090674,0.000907615,0.000911336,0.000912616,0.000916563,0.000926556,0.000927492,0.000941506,0.000942011,0.000942882,0.000948659,0.000951735,0.000955066,0.000955203,0.000955594,0.000959666,0.000966844,0.000974432,0.000977346,0.000981672,0.000993603,0.000994363,0.000998101,1
4.48E-05,5.96E-05,6.42E-05,6.67E-05,7.56E-05,0.000154046,0.000163314,0.000174859,0.00018666,0.000205642,0.000206184,0.00020902,0.000260007,0.000260646,0.000278239,0.000281598,0.000285318,0.000314317,0.000362255,0.000376101,0.000383958,0.000394572,0.000396102,0.000413336,0.000417617,0.000427773,0.000427909,0.000439331,0.000469097,0.000470293,0.000473218,0.000475779,0.000482459,0.000487317,0.000488319,0.000491269,0.000508288,0.000509936,0.000512123,0.000522722,0.000526215,0.000537402,0.000538114,0.000545585,0.000550554,0.000554876,0.000581299,0.000581379,0.000582363,0.000582421,0.000600993,0.000618183,0.000642179,0.000644393,0.00064991,0.000671472,0.000672935,0.000681616,0.000681892,0.000690792,0.000701207,0.000703555,0.000719758,0.00072175,0.000734033,0.000754757,0.000755829,0.000755845,0.000758209,0.000766509,0.000771842,0.000772147,0.000782098,0.000783688,0.000787899,0.000792656,0.000794178,0.000796344,0.000796912,0.000799259,0.000804157,0.000805046,0.000808568,0.00081073,0.000811136,0.000812292,0.000818066,0.000829397,0.00083993,0.000848276,0.000850618,0.000851098,0.000867154,0.000869554,0.000869584,0.00088069,0.000880708,0.000890088,0.000896694,0.000905893,0.000907889,0.000915254,0.00091543,0.000917331,0.000923073,0.000925414,0.000927305,0.000929469,0.000933452,0.000934737,0.000935585,0.000952423,0.000958699,0.000962601,0.000966652,0.000993657,0.001002095,0.001005605,0.001024819,0.001025424,0.001025562,0.001041995,0.00104561,0.001055921,0.001057495,0.001059587,0.001061528,0.001062011,1
0.000104112,0.00020005,0.000208773,0.000251365,0.000276565,0.000338512,0.000346737,0.000347243,0.000370448,0.000377123,0.000402315,0.000408403,0.000412744,0.000423743,0.000423927,0.000425088,0.000425295,0.000436179,0.000443603,0.00044901,0.000466778,0.000505604,0.000515476,0.000517452,0.000526365,0.000529746,0.000534894,0.000535038,0.00053625,0.000539257,0.000542913,0.000550725,0.0005671,0.000573913,0.00058097,0.000590303,0.000592562,0.000595072,0.000596193,0.000596639,0.000600704,0.000602642,0.000609347,0.000620516,0.000625651,0.00062582,0.000630562,0.000633009,0.000639057,0.000647089,0.000651355,0.000651393,0.000658556,0.000661613,0.000666609,0.000672343,0.00067522,0.00067899,0.000679599,0.000684665,0.00068874,0.000698393,0.000702106,0.000704391,0.000714043,0.000716704,0.000717082,0.000718824,0.000719152,0.000727649,0.000735688,0.000737485,0.000738176,0.000739417,0.000747778,0.000751155,0.000754026,0.000758398,0.00075956,0.000760253,0.000763937,0.000766524,0.00077896,0.000787684,0.000791647,0.000798039,0.000809093,0.000821829,0.000822869,0.00082507,0.000826375,0.000829214,0.000848811,0.000852993,0.000859884,0.000863914,0.000869509,0.000871373,0.000873423,0.00088174,0.000885114,0.000886224,0.000888143,0.000888237,0.000890815,0.000904243,0.000905867,0.000911815,0.000912326,0.000917209,0.000918396,0.000924751,0.000932655,0.000935159,0.000937535,0.000941315,0.000952266,0.000958285,0.000968043,0.000969012,0.000978016,0.000978146,0.000978324,0.000979974,0.000986788,0.00098908,0.000995386,0.000997039,1
0.000142163,0.000152947,0.000153379,0.000201336,0.000208348,0.000222353,0.000225507,0.000232125,0.000251154,0.00029149,0.00029535,0.000296237,0.000305755,0.000320166,0.000337857,0.000371308,0.000375652,0.000377146,0.00042632,0.000429243,0.000443316,0.000444049,0.000446617,0.000454169,0.000455666,0.000456381,0.000460414,0.000467997,0.000469518,0.000471955,0.000498997,0.00050041,0.000501031,0.000511098,0.000515238,0.000522867,0.000540931,0.000553391,0.000563249,0.000563444,0.000573137,0.00057361,0.000575464,0.000579111,0.000581988,0.000582864,0.000586858,0.000598395,0.000601673,0.000603926,0.000630919,0.000634407,0.000641312,0.000641449,0.000642288,0.000644166,0.000654058,0.000671573,0.000673827,0.000674275,0.000675173,0.000679332,0.000684682,0.000693978,0.000708593,0.000711958,0.000726883,0.000728143,0.000736548,0.000738938,0.000740323,0.000741297,0.000748394,0.000752563,0.0007561,0.000762547,0.000767176,0.000773732,0.000776375,0.000786064,0.000789996,0.00079257,0.00080304,0.000818025,0.000825663,0.000828621,0.000832225,0.000854158,0.000856,0.000860515,0.000873428,0.000879681,0.000890706,0.000901902,0.000904023,0.000904911,0.000912166,0.000914356,0.000915615,0.000926076,0.000930931,0.000931992,0.00093234,0.000942329,0.0009438,0.000956478,0.000968997,0.000975009,0.00097813,0.000978157,0.000979404,0.000992698,0.001000332,0.001002667,0.001004963,0.001010222,0.001022798,0.00102717,0.001028184,0.001029621,0.001030315,0.001036443,0.001040331,0.001042112,0.001043335,0.001043628,0.001047714,0.001053083,1
