1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
97,323,696,1230,2130,2280,2375,2423,2600,2626,2705,3162,3249,3614,3817,4119,4175,4539,4557,4611,4652,4738,4891,4936,4998,5107,5163,5316,5346,5347,5363,5419,5455,5485,5486,5488,5521,5578,5605,5632,5645,5652,5699,5743,5763,5906,5936,5952,5969,5991,6058,6081,6156,6168,6294,6435,6440,6696,6807,6831,6850,6907,6912,6927,1
1060,2078,2389,2408,2453,2608,2863,2963,3113,3144,3250,3316,3352,3398,3530,3708,3830,3857,3953,4046,4236,4309,4434,4495,4545,4649,4651,4864,4962,4989,5037,5100,5319,5400,5488,5506,5556,5614,5685,5711,5729,5804,5838,5994,6120,6163,6231,6292,6295,6407,6408,6459,6651,6726,6762,6798,6827,6858,6943,7081,7177,7207,7249,7294,1
303,488,868,1263,1295,1620,1635,1638,1868,1944,1965,1992,2212,2248,2276,2370,2480,2806,2945,2999,3040,3307,3317,3338,3440,3596,3659,3663,3669,3681,3705,3848,3898,4003,4025,4067,4125,4274,4278,4285,4341,4358,4416,4589,4609,4615,4641,4658,4679,4741,4742,4790,4794,4808,4830,4847,4897,4940,4991,5081,5102,5108,5157,5177,1
786,1017,1271,1312,1365,1366,1515,1669,1798,1806,1850,2105,2364,2438,2451,2452,2623,2756,2841,2889,2916,3012,3223,3252,3385,3390,3627,3635,3685,3796,4063,4080,4199,4338,4375,4397,4464,4473,4721,4866,5012,5023,5151,5152,5173,5349,5361,5386,5386,5393,5403,5466,5490,5651,5823,5914,5946,5958,6006,6084,6101,6236,6293,6399,1
1166,1312,1347,1652,1963,2308,2366,2463,2498,2507,2772,2778,2852,2959,3037,3443,3708,3741,3748,3812,3819,4230,4271,4294,4297,4398,4488,4592,4620,4637,4716,4815,4916,5053,5084,5329,5375,5380,5383,5608,5632,5657,5723,5740,6027,6079,6130,6134,6150,6155,6180,6227,6317,6351,6382,6441,6445,6447,6547,6635,6678,6685,6720,6780,1
866,1126,1252,1393,1402,1669,1770,1838,1990,2048,2117,2125,2149,2243,2515,2910,2934,3108,3180,3356,3479,3596,3669,3671,3779,3799,3857,4101,4273,4326,4356,4507,4573,4671,4873,4910,5007,5125,5177,5304,5322,5381,5417,5472,5558,5596,5628,5643,5757,5815,5888,5942,5943,5947,5950,5956,5997,6164,6172,6233,6284,6287,6307,6404,1
551,1144,2085,2405,2462,2885,2903,3027,3121,3220,3339,3373,3448,3520,3543,3640,3891,4037,4085,4262,4476,4480,4781,4820,4953,4985,4993,4994,5026,5035,5123,5142,5288,5461,5703,5833,5879,5957,6033,6346,6368,6410,6460,6523,6631,6685,6787,6892,7018,7084,7092,7165,7220,7271,7399,7406,7412,7466,7479,7484,7570,7585,7616,7620,1
128,269,1066,1562,1710,1904,1927,2275,2276,2432,2527,2610,2649,2742,2786,2856,2950,2989,3066,3070,3177,3445,3499,3554,3569,3666,3832,3883,3889,3974,4148,4211,4233,4255,4294,4327,4650,4954,5000,5132,5263,5290,5517,5525,5557,5601,5601,5631,5824,5951,5981,6140,6227,6268,6275,6279,6372,6390,6390,6599,6627,6647,6722,6787,1
229,655,949,1136,1187,1235,1359,1420,1422,1561,1816,1963,2156,2301,2405,2550,2664,2834,3124,3124,3471,3638,3695,3813,3853,4019,4203,4463,4473,4500,4631,4700,4700,4707,4722,4743,4909,4926,4931,5049,5120,5170,5210,5341,5366,5956,5989,5997,5997,6012,6072,6104,6267,6338,6378,6381,6381,6434,6473,6494,6512,6559,6709,6749,1
417,1449,1845,1899,2073,2242,2248,2301,2308,2393,2442,2463,2481,2501,2549,2702,2715,2853,2901,2997,3291,3321,3386,3559,3559,3595,3688,3866,4143,4273,4471,4577,4607,4637,4659,4666,4740,4755,4766,4901,4972,4981,4988,5002,5157,5173,5247,5323,5369,5375,5414,5497,5503,5589,5646,5721,5737,5782,5788,5902,5938,5957,5968,6085,1
543,679,1032,1462,1891,2090,2209,2349,2414,2470,2492,2529,2543,2718,2726,2763,2802,2903,2938,2954,2979,2999,3022,3148,3187,3218,3227,3367,3381,3388,3454,3903,4217,4223,4299,4369,4439,4482,4482,4554,4614,4636,4645,4787,4815,4850,4902,4902,4958,4981,5025,5076,5136,5155,5205,5275,5331,5340,5421,5445,5447,5461,5540,5558,1
219,384,848,943,1025,1195,1215,1913,2043,2186,2200,2613,2632,2735,2851,2957,2960,2967,2993,3205,3468,3507,3533,3554,3613,3627,3684,3818,3938,3986,4228,4263,4309,4388,4444,4603,4620,4643,4703,4720,4924,4974,5004,5020,5041,5071,5097,5139,5143,5196,5204,5205,5235,5271,5287,5296,5356,5391,5403,5430,5486,5501,5517,5562,1
419,818,1327,1533,1608,1759,1829,1994,2172,2197,2224,2345,2387,2427,2575,2623,2657,2785,2921,3032,3050,3052,3227,3272,3477,3484,3501,3511,3553,3756,3779,4273,4273,4285,4301,4344,4447,4469,4571,4642,4657,4678,4720,4807,5102,5286,5340,5379,5402,5807,5915,5917,6013,6077,6096,6114,6158,6273,6307,6478,6479,6611,6667,6671,1
624,1302,1326,1358,1447,1520,1679,1720,2033,2061,2131,2181,2221,2259,2323,2345,2361,2512,2609,2648,2715,2812,2908,3002,3111,3179,3332,3411,3502,3541,3699,3718,3799,3983,4022,4089,4114,4117,4186,4227,4306,4377,4451,4530,4531,4589,4731,4818,4823,4845,4895,5041,5108,5129,5314,5343,5357,5357,5394,5406,5469,5575,5600,5607,1
530,702,804,2784,3094,3409,3489,3573,3594,3615,3694,3810,3879,4069,4128,4186,4246,4257,4307,4347,4375,4388,4395,4541,4543,4744,4811,4898,5146,5220,5272,5305,5423,5577,5597,5684,5698,5711,5742,5747,5767,5778,5841,5991,6018,6074,6115,6165,6195,6229,6288,6316,6319,6358,6539,6582,6636,6733,6746,6750,6837,6851,6900,6945,1
864,1211,1353,1360,1370,1543,1628,1747,1895,1914,2159,2188,2295,2423,2481,2682,2770,2771,2987,3041,3202,3268,3310,3380,3474,3575,3601,3719,3934,3978,4082,4188,4208,4261,4553,4662,4682,4685,4753,4852,4940,5063,5284,5314,5317,5329,5354,5372,5442,5480,5481,5508,5526,5535,5579,5600,5615,5616,5633,5643,5700,5714,5734,5787,1
977,1486,1672,1820,1910,1937,2012,2078,2135,2266,2346,2366,2606,2678,2754,3032,3126,3215,3265,3423,3616,3633,3752,3783,3933,3985,4137,4274,4447,4486,4559,4768,4802,4851,4913,5134,5281,5307,5328,5422,5449,5467,5667,5698,5739,5789,5895,5897,5988,6004,6079,6121,6270,6322,6348,6460,6513,6601,6669,6673,6764,6894,6906,7009,1
516,852,935,1168,1234,1600,1621,1812,1854,1938,2167,2910,2958,3110,3137,3157,3219,3367,3379,3431,3724,3839,3881,3887,3905,3946,3969,4052,4058,4109,4199,4239,4244,4254,4287,4407,4415,4470,4486,4533,4540,4783,4793,4823,4883,5009,5049,5097,5240,5306,5397,5438,5495,5558,5668,5695,5697,5730,5747,5761,5813,5932,5940,5959,1
2073,2163,2526,2682,2994,3133,3252,3318,3337,3382,3497,3525,3571,3667,3775,3901,4112,4288,4288,4299,4341,4443,4459,4514,4603,4607,4669,4677,4714,4720,4929,5133,5271,5485,5486,5524,5819,5877,5929,5943,5952,5982,6028,6083,6165,6211,6292,6406,6493,6647,6694,6786,6856,6881,6910,6914,6915,7098,7130,7197,7253,7258,7332,7356,1
