1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
78,1016,1270,1311,1364,1365,1514,1669,1798,1805,1850,2104,2364,2438,2450,2451,2622,2755,2840,2888,2915,3011,3222,3251,3384,3390,3626,3634,3685,3795,4062,4080,4199,4337,4375,4397,4463,4473,472,4865,5011,5023,515,5152,5172,5348,5360,5385,5386,5392,540,5465,5489,5650,5822,5913,5946,5958,600,6083,6101,6236,6292,6399,1
1165,1311,1346,1651,1962,2308,2365,2462,249,2507,277,277,285,2959,3036,3442,370,3741,3747,3811,3819,4230,4271,429,4296,4398,4487,4591,4619,4636,4715,4814,4916,5052,5084,5329,5374,5379,5383,560,5631,5656,5722,5740,6027,6078,6130,613,6150,6154,6180,6227,6316,6351,6381,6441,6445,6446,6547,6635,6678,6685,6719,6780,1
86,1126,1252,1392,1402,1669,1770,1837,1989,204,211,2124,2149,2242,2514,2909,2933,3108,3180,3355,3479,3596,3668,3670,3779,3799,3856,4100,427,4325,435,4507,4573,4670,4873,4910,500,5125,5177,5303,5322,5380,5416,547,5558,5595,562,5643,5757,5814,588,5942,5942,5947,5950,5955,5996,616,6171,623,6283,6286,630,6403,1
55,114,2085,2404,2461,2884,2903,3026,3120,3219,3339,3373,3448,3519,354,3639,389,4037,4084,4261,4475,4479,4780,4819,495,4985,4993,4993,5025,5035,5123,5141,5288,5460,5702,583,5879,5957,6032,6345,6367,641,6459,652,663,6684,6786,6891,701,7083,7092,7164,7219,7271,7399,7405,7411,7466,7478,7483,7570,7584,7616,7620,1
12,26,1066,1562,1709,1903,1926,2275,2275,2432,2526,2609,2648,2741,2785,2855,2950,2989,3066,3069,3177,3444,3498,3554,3568,3666,3832,3882,3889,3974,4148,4210,4232,4254,4293,4326,4650,4954,500,5132,5262,529,5517,552,5556,5600,5601,5630,5823,5951,5980,6139,6226,6267,6275,6279,6371,6389,6390,6599,6626,6646,6722,6787,1
22,65,94,1136,1186,1234,1358,1420,1421,1561,1816,1962,2155,2301,2405,255,2663,2834,3123,3123,3470,3638,3694,3812,3853,4018,4203,4462,4472,4499,4630,4700,4700,4706,4721,4742,4908,4926,4930,5048,5119,5170,5210,5341,5365,5955,5988,5996,5996,6011,6072,6103,6266,6338,6378,6380,6381,643,6472,6493,6511,6558,670,6748,1
41,1448,1844,1899,2072,224,2247,2300,2308,2393,2442,2463,2481,2500,2548,2701,2714,2853,2900,2997,3290,3321,3385,3558,3558,3595,3687,3866,4142,4273,4470,4577,4606,4636,4658,4665,4740,4755,4765,4901,4971,4981,4987,5001,5157,5172,5247,5322,5369,5374,5414,549,5503,5588,5645,5721,5737,5782,5788,5901,5937,5957,5968,6084,1
54,67,1031,1462,1890,2090,2208,2348,2413,2470,2492,2529,2543,2718,2726,2762,2801,2902,2938,2953,2978,2998,3021,3148,318,321,3226,3367,3380,3387,345,3902,4217,4222,4298,4368,443,4481,4481,4554,4613,4635,4645,4786,4814,485,4901,4902,4957,4981,5024,5075,5135,5155,520,5275,5330,534,5420,5445,544,5460,5540,5557,1
21,38,84,94,1024,119,1215,1912,2043,2185,2199,2613,2631,2734,2850,2957,2960,2966,2992,3205,3467,3506,353,355,3613,3626,3684,3818,3937,3985,4227,426,4309,4387,444,4603,4619,4643,4702,472,4923,4974,5003,5020,5040,5071,5097,5138,5143,5195,5204,5205,5235,5270,5286,5295,5355,5390,5402,5429,5485,5500,551,5562,1
41,81,1327,1533,1608,1758,182,1993,2172,2197,2224,234,2387,2426,2574,262,2656,2785,2920,3032,305,3051,3227,3272,3476,3483,3501,351,3552,375,3778,4272,427,4284,4301,4343,4447,4468,4570,4642,4657,4677,4720,4806,5101,528,5340,5379,5401,5806,5914,591,601,6076,6096,6113,6157,6273,6306,6478,6478,6610,666,6671,1
62,1302,1325,1358,1447,152,1678,1720,2033,2061,2131,2180,2221,2258,2323,2345,2361,2511,2608,2647,2715,2811,2908,3001,311,317,3331,341,3501,3540,3698,3717,3798,3983,402,408,4114,4116,4186,422,4305,4376,4450,4529,4530,4589,4731,4817,4822,4845,4895,5041,5107,5129,5313,5342,5356,5356,5394,5406,5469,5575,5599,5606,1
53,70,80,2784,3093,3409,3488,3572,3594,3615,3694,3809,3879,4069,4127,4186,4246,4256,4307,4346,4374,4388,4395,4540,4542,4743,4811,4898,5145,5219,5272,5304,5423,5576,5596,5684,5698,5710,5742,5747,5766,5777,5840,5990,6017,6073,6114,616,6194,6228,628,6315,6318,6357,6539,6581,663,6732,6745,6749,6837,6851,6900,6944,1
86,1210,1353,1359,1369,1542,1627,1747,1894,1914,2158,2187,2294,2422,2480,2682,2769,2770,2987,3041,320,3267,3309,3380,3473,3574,3600,3718,3933,3977,4081,4187,4207,4260,4553,4662,4681,4684,4752,4851,4939,5063,5283,5313,531,5328,535,5371,5442,5479,5481,5507,5525,5534,5578,5599,5615,5615,5632,5642,5700,5714,5734,5786,1
